Id,SalePrice
1778,153118.57838369394
1779,137896.14084987552
1780,183863.03836134868
1781,118169.2417697385
1782,54890.32081725006
1783,141656.07288758457
1784,86656.81695020664
1785,128864.52664773399
1786,124113.26027733507
1787,180101.3795450034
1788,31324.926038441015
1789,107175.72907127929
1790,51343.97507418343
1791,210147.3787907227
1792,160129.61780591868
1793,122523.27301702113
1794,188395.74490727205
1795,134487.404834589
1796,143351.1941493284
1797,150834.9529583666
1798,114621.32668233966
1799,86308.03635316528
1800,113504.94553525001
1801,116341.11290356913
1802,139707.49728086987
1803,158144.61632570857
1804,127306.82116944669
1805,135121.2864022723
1806,127685.10319223953
1807,148135.97188743716
1808,114687.43677912909
1809,132053.61986530898
1810,150886.2354969657
1811,77280.54630245198
1812,98676.28227517148
1813,119759.20487192739
1814,83716.26944278926
1815,45403.090671535116
1816,100039.20681464486
1817,107787.60914783645
1818,163109.63128081965
1819,124930.85527182044
1820,65533.59765355475
1821,102938.11827478162
1822,166562.21940530674
1823,51426.47833136679
1824,131502.33862879197
1825,128397.57380091865
1826,97700.47355866735
1827,98877.0348850335
1828,135390.11324175983
1829,155793.1591459976
1830,159270.07030104473
1831,144409.6706540545
1832,91038.95354041527
1833,154604.93170369253
1834,129837.20824504597
1835,163445.32671326725
1836,124171.4175515906
1837,110531.9689388827
1838,119996.87022627238
1839,74621.32029333687
1840,159360.4053461072
1841,114537.79403985199
1842,75832.81545376591
1843,126748.03876107791
1844,131718.52964832308
1845,111266.77273209486
1846,145008.57716477686
1847,146763.19276690902
1848,21263.26758321165
1849,102130.84072848503
1850,117284.34150948026
1851,166745.90035311854
1852,128931.58405365516
1853,131220.25911656278
1854,174132.7865653201
1855,141284.25595574197
1856,227048.87086440856
1857,150062.29888598248
1858,146422.43854942685
1859,123293.73524372396
1860,164511.29681085073
1861,121799.34768383857
1862,288191.6581994542
1863,287905.6892097357
1864,287917.4916436055
1865,352653.5408790137
1866,334903.87136533647
1867,233111.80432121712
1868,298858.70878282096
1869,223795.37229345157
1870,232956.44301469694
1871,269767.7844048501
1872,186283.65705170482
1873,235427.81223683828
1874,122520.6041232564
1875,189269.12980719097
1876,188844.21365623036
1877,207538.2042093561
1878,223652.34061547532
1879,115397.61184563115
1880,115704.62589047756
1881,248431.52593409922
1882,249360.1073731822
1883,181912.197583538
1884,202696.01315072086
1885,247218.8857259301
1886,287520.102003871
1887,229974.25484393863
1888,270466.0296889206
1889,170996.5859297621
1890,109808.37579414691
1891,127389.57560449932
1892,84670.76966943382
1893,115100.72313729324
1894,109273.73508942034
1895,142269.40734588355
1896,122042.64434332517
1897,116330.92612739094
1898,121849.99756252323
1899,159893.66832461138
1900,149899.79670568346
1901,164323.94440770335
1902,118863.73074825038
1903,197138.8795980811
1904,139792.69056384475
1905,193254.02348374808
1906,123412.41708723991
1907,209186.84339828813
1908,101284.11901632394
1909,149157.41852573887
1910,120530.48808181612
1911,181640.8256490454
1912,291592.28901479905
1913,175051.11339485273
1914,62985.52636936493
1915,299997.88686976954
1916,54090.12464093929
1917,255632.43631210877
1918,130455.71582892467
1919,188091.9540266022
1920,176520.6400992365
1921,358710.3875594002
1922,324773.2490630739
1923,237607.36876548873
1924,224340.8066147426
1925,226758.53015935747
1926,367082.65263443417
1927,131218.0274298864
1928,154232.04240609822
1929,116910.5800007009
1930,110350.94389973977
1931,141490.88786135498
1932,143246.02456587413
1933,177498.48594020493
1934,164119.5477175191
1935,168940.90973640885
1936,194016.68613975705
1937,178181.3136630908
1938,188746.8030214922
1939,260763.95619569859
1940,196696.74326972128
1941,173546.84931616182
1942,195820.31105891988
1943,220682.7742001186
1944,324677.9190000184
1945,349814.31913879793
1946,183450.9939632318
1947,249646.54216303723
1948,184174.35112011246
1949,256777.38284103875
1950,205194.49766763416
1951,270094.4243590075
1952,250315.61136623798
1953,197148.32737798966
1954,202570.53943996527
1955,140579.9154888154
1956,348404.234761938
1957,156382.75894262432
1958,294678.3816886493
1959,136480.28765656217
1960,101322.86061977083
1961,128418.64148952463
1962,90409.75323182647
1963,104512.96101247426
1964,95010.51909576263
1965,152074.20341607183
1966,137853.01560063707
1967,290099.58118941076
1968,371271.9017100304
1969,348590.970783076
1970,361114.8117012966
1971,419870.9117655263
1972,344481.3487281818
1973,301223.80712415907
1974,308967.0222881648
1975,413509.6345039746
1976,276766.3453643834
1977,343356.89923203294
1978,312052.90993274446
1979,314572.3327264553
1980,186454.23485138128
1981,324633.7139117904
1982,220506.6623339781
1983,212007.6310737594
1984,181146.25033980794
1985,230572.83459671703
1986,214863.99848909443
1987,205481.4374258709
1988,183933.15375138028
1989,205957.1995900441
1990,222870.53288421314
1991,224462.9453688669
1992,244698.12454776792
1993,175668.39738372667
1994,237040.14291366818
1995,179437.68398325867
1996,290297.3274968178
1997,298535.2128575654
1998,286537.28345326334
1999,272505.38280956214
2000,303258.48628897616
2001,301526.3607805432
2002,247426.6913128579
2003,267384.952773558
2004,306425.5657937969
2005,230348.245675656
2006,226570.23699523322
2007,258840.96923200577
2008,229672.1678565233
2009,211186.57659406844
2010,214798.85767717846
2011,152108.05930263153
2012,185797.75157839106
2013,185882.58050013008
2014,207408.6950857758
2015,225372.2455970624
2016,205298.84071204858
2017,219116.9653757997
2018,105726.71298983786
2019,130334.38239477528
2020,100886.63945472473
2021,102852.02342496719
2022,186860.78326861514
2023,148405.8274833986
2024,286284.8496377701
2025,344267.4112593243
2026,178471.8604712207
2027,161659.77681522164
2028,159772.30526176607
2029,163649.2043873556
2030,265814.3844319151
2031,241725.68042104784
2032,252481.3078856736
2033,254165.62946862634
2034,163726.6368069288
2035,214916.97266522702
2036,216724.15994347818
2037,221110.1454900056
2038,299235.89439734607
2039,223668.0270059784
2040,352150.71051464253
2041,262337.5484298011
2042,196736.10244606133
2043,173985.60634477017
2044,190479.17945693783
2045,206753.10539514152
2046,131654.20453732042
2047,132379.12989595952
2048,156993.28588988585
2049,124941.22205028962
2050,177406.4025251984
2051,122240.64768337156
2052,121010.90542618558
2053,139292.54719375586
2054,84120.4345572323
2055,152047.65819082968
2056,141695.32029152825
2057,103385.39840504597
2058,214686.23163253558
2059,123522.91306888149
2060,182139.59486295818
2061,169175.707735518
2062,109828.95754235936
2063,120909.43839690695
2064,126326.95718944306
2065,129489.7118550716
2066,176408.1693716359
2067,107486.2555602591
2068,126032.93414929905
2069,84953.63191396883
2070,96300.15915167425
2071,83778.47034607176
2072,150541.45923415595
2073,131531.64103075326
2074,204914.31232980662
2075,148560.39062324935
2076,116823.2129250206
2077,147772.69821938756
2078,105112.33784546959
2079,150738.6962575945
2080,121653.5005573344
2081,115920.2918109321
2082,125772.20837867586
2083,152405.4264626135
2084,98266.18663394474
2085,97520.85715455282
2086,126654.71383379563
2087,125199.26181998337
2088,94814.32011306752
2089,61024.3565854379
2090,129119.64230929082
2091,87500.5095048151
2092,133838.57156447414
2093,137278.95677692676
2094,143206.9421575924
2095,142793.73129166337
2096,83195.45400935318
2097,96084.50826842105
2098,149266.44827145385
2099,21333.1332815527
2100,34579.4138393763
2101,102162.4622296989
2102,152059.2851395707
2103,85242.92513304204
2104,150496.01080440194
2105,142166.0709391057
2106,20429.918371938635
2107,212641.879454931
2108,106162.0344406045
2109,96686.4461927996
2110,111213.14716539532
2111,196637.54059156566
2112,125015.90757221961
2113,115606.2487460617
2114,130219.11538824881
2115,163665.1912357479
2116,122108.54263898847
2117,137830.9354025554
2118,117432.46790619916
2119,105459.8564152096
2120,116678.80107169366
2121,111234.4127087926
2122,104234.6500053166
2123,85529.49255021592
2124,175403.8114210025
2125,144445.4680324397
2126,134619.138681066
2127,184319.08349162573
2128,152437.79304402834
2129,88626.30516262818
2130,136305.94086416485
2131,142836.46649284638
2132,132269.9123508376
2133,125253.23922910332
2134,140368.88149863435
2135,100039.20364980283
2136,55483.13794611022
2137,114089.21819436108
2138,162020.92544090492
2139,135384.46282841126
2140,148153.3615423506
2141,161786.33810876287
2142,123273.68868325511
2143,138358.33976911125
2144,130936.82279179967
2145,135772.15768453153
2146,178758.74760446092
2147,161846.6001441495
2148,161679.2613727022
2149,163250.5672594756
2150,233437.13385152258
2151,125108.81223897776
2152,195064.07430696627
2153,196252.7723775264
2154,106882.51429483597
2155,143251.71427790122
2156,273100.68932340783
2157,246155.35715747764
2158,238288.26890305826
2159,219599.8623754254
2160,195999.21008357452
2161,256366.29242984322
2162,384351.5871160914
2163,357301.643339494
2164,249413.75769908866
2165,213889.9022982854
2166,151289.79191803257
2167,213294.6065915851
2168,186589.86194110708
2169,202256.36519361613
2170,227841.26668690424
2171,155615.18618657067
2172,143870.5883053164
2173,162149.5985821418
2174,227098.42754679336
2175,277580.9084645733
2176,294608.325699521
2177,239044.09316623048
2178,221307.75373863755
2179,142547.92894754652
2180,199911.65144564933
2181,205819.45827450044
2182,234176.00712551246
2183,204602.30108707817
2184,126593.57537252619
2185,129901.74750757706
2186,132347.5867035156
2187,144527.9742072709
2188,169950.43373955553
2189,282723.50942379795
2190,91447.3830129567
2191,70540.13695855136
2192,97290.64140689094
2193,135079.88389062393
2194,127275.14229054935
2195,113654.92017645063
2196,102175.11861843173
2197,111949.4909036213
2198,170915.4647983089
2199,205948.13051093416
2200,145917.2367110469
2201,144799.30769221787
2202,195894.7476256017
2203,118053.07842197176
2204,143329.96256411378
2205,100789.05296642566
2206,136355.67558755586
2207,214438.82107009413
2208,238252.98150836187
2209,200332.76396328933
2210,119413.15056428034
2211,103056.14731376269
2212,102316.5687779074
2213,121252.37416382623
2214,113912.49382033246
2215,92969.29923717538
2216,144776.0855672788
2217,55401.47773844469
2218,121627.29986388981
2219,101740.60293279239
2220,36269.938689617906
2221,301176.8176460706
2222,272529.3917667568
2223,303329.5373696587
2224,223638.49795653345
2225,125430.42870336748
2226,176070.8212925035
2227,228612.2451783165
2228,298643.7852245495
2229,251749.10004645656
2230,133735.76910298597
2231,231627.14975871798
2232,181258.03552987194
2233,186553.78490026994
2234,263171.2675418034
2235,235427.97689788602
2236,259668.39206372807
2237,316701.97636698675
2238,198073.58461528108
2239,151690.38221954345
2240,159585.7005255625
2241,144133.26147935423
2242,114583.10307115223
2243,116691.53316092887
2244,93197.25397548289
2245,96588.05655068043
2246,136835.404198064
2247,129485.80625560274
2248,111035.34811766911
2249,116182.41516150208
2250,120850.73710372415
2251,94512.68061920837
2252,181698.5996262785
2253,144844.6392844501
2254,162997.09603588982
2255,192679.5187636041
2256,193053.39485943038
2257,195980.32011062442
2258,165588.81522299885
2259,173173.50021719094
2260,132313.62930683047
2261,209150.3961473382
2262,219244.86735326634
2263,341890.5484783177
2264,427652.7156220395
2265,146578.3880501096
2266,272883.32981139165
2267,345013.29521262995
2268,322730.08227481786
2269,178313.83686060738
2270,216165.49982739217
2271,226233.9461381589
2272,262112.21133698663
2273,172227.96769965603
2274,185659.1845737642
2275,161517.3837111073
2276,206601.38637388684
2277,183963.5050411292
2278,151652.6637230562
2279,107151.47502807248
2280,93095.67687506834
2281,174664.0956075166
2282,188414.48672859836
2283,113700.28389383573
2284,109156.24627745734
2285,137909.45073473873
2286,116822.72856241115
2287,353130.36244527507
2288,281984.83426571824
2289,315191.95861215773
2290,389453.2223832719
2291,315686.8688650909
2292,385912.8400721487
2293,408272.3748444682
2294,344981.3073181156
2295,430290.81336862675
2296,241978.1282746587
2297,342554.77632281836
2298,339349.9127169573
2299,332480.29920137883
2300,299528.4728359503
2301,318888.03169927513
2302,249201.43487968133
2303,245694.6096374616
2304,243670.98385423422
2305,209705.5248324026
2306,200720.74896699423
2307,212267.88699715608
2308,216761.96588493115
2309,282811.62722402276
2310,221248.84279892757
2311,214504.5812373436
2312,183217.93696123618
2313,179732.8519919871
2314,188230.81058977637
2315,193693.57265418
2316,217117.88521359907
2317,197487.97611596016
2318,197490.3347716364
2319,201865.04444467323
2320,191348.5214623944
2321,247144.55927611236
2322,207568.49860753422
2323,193969.0574836582
2324,203558.6593296784
2325,227991.25905602193
2326,169149.71506381454
2327,209179.11089785094
2328,230749.4301133291
2329,188954.012372524
2330,177650.30422802037
2331,325591.73208212154
2332,360252.6238647897
2333,296822.7597685647
2334,252291.31071477314
2335,275906.9470222839
2336,288494.4401973095
2337,200148.62136053038
2338,259307.61953661637
2339,248526.9327171531
2340,387906.2484759935
2341,211259.67450234713
2342,244872.04904205515
2343,233064.09029931482
2344,238302.78149807896
2345,238031.11763543403
2346,221685.623531634
2347,199765.71800167137
2348,258152.34715774306
2349,210209.33493244555
2350,298780.629553095
2351,262440.9843969294
2352,256391.22176881414
2353,260075.29669525637
2354,149081.1295344322
2355,159806.70943503524
2356,165752.76438601408
2357,202918.99387095356
2358,205855.59943830548
2359,119166.72391227027
2360,120268.75463421433
2361,145706.029118706
2362,279668.6057039504
2363,133707.77256739163
2364,194109.69533393742
2365,233126.44218360144
2366,193830.69312941073
2367,220939.1150596761
2368,198964.2066450026
2369,196722.2184107341
2370,161058.66457627388
2371,168808.57661225228
2372,188729.0995911532
2373,291166.9198914834
2374,307464.35741208587
2375,254395.95431009005
2376,308075.2192232809
2377,341623.09941975423
2378,143331.7167919285
2379,206059.7559290193
2380,154382.08907994116
2381,170557.45748067438
2382,217046.54151924117
2383,203769.99844507477
2384,255709.56936576823
2385,173766.30779355206
2386,128739.05630164454
2387,115566.25449499744
2388,120074.03243272658
2389,136996.03223204077
2390,144494.36326800613
2391,127052.03570164507
2392,108772.17745812982
2393,178592.28970259964
2394,134329.47512373608
2395,205990.44872517115
2396,144425.30941359513
2397,214049.08631661953
2398,111496.20474776672
2399,41459.28737112135
2400,55951.801480927505
2401,117802.82718915306
2402,143937.12834410742
2403,133765.29028996313
2404,145347.7412466216
2405,158126.90733424737
2406,137770.9998710379
2407,105867.00816343958
2408,160232.9195093899
2409,109574.04467044352
2410,184690.7195383741
2411,103417.98613155959
2412,145196.7846634332
2413,118666.60421868763
2414,142012.298452714
2415,130669.53629115224
2416,135433.36223011022
2417,142778.10525910184
2418,120302.29351882986
2419,107402.86833404121
2420,111633.32416265854
2421,211190.23189126886
2422,104052.89579654275
2423,123850.1354584319
2424,141389.29534344585
2425,230808.44963525515
2426,149811.4887988211
2427,148732.0697136405
2428,170274.3812045455
2429,108597.02574009169
2430,118868.06968332198
2431,84364.49587052735
2432,145390.88489556964
2433,141179.22849014495
2434,143487.82803908503
2435,143930.98359396076
2436,119726.00882825861
2437,101260.25926909456
2438,102287.64963057102
2439,126734.53103186237
2440,136237.25109145185
2441,107709.96504848218
2442,87457.8134698281
2443,155144.53591356194
2444,149804.7512553078
2445,80584.40303315106
2446,149904.5300426893
2447,211674.0471743478
2448,140121.55418633646
2449,124780.36605576565
2450,161825.98806817853
2451,138629.33235730627
2452,191515.51646796148
2453,92228.48283257266
2454,104767.09895813186
2455,112096.4910435616
2456,144287.13575427094
2457,112446.12683348265
2458,136015.07004598388
2459,112710.07471674588
2460,147589.23984214896
2461,121769.8456768482
2462,115491.93482181616
2463,144442.35449284734
2464,180908.2521886183
2465,137793.28195673693
2466,111320.52829771303
2467,164817.88402039837
2468,108256.31076073553
2469,98015.35618643533
2470,174884.3376608116
2471,210757.124246618
2472,183565.42240119702
2473,90323.28837370407
2474,74172.99543192796
2475,227967.88329861825
2476,105812.17766822409
2477,109362.61801656638
2478,153813.21046729572
2479,101702.12657356169
2480,151230.692145854
2481,137154.35643623164
2482,146727.40639131702
2483,91781.91222453024
2484,128404.08963873587
2485,126612.54819501494
2486,134926.72661077068
2487,191544.56896115933
2488,187330.73833697545
2489,144414.13881334476
2490,153560.56941574742
2491,84662.42989205662
2492,203813.52396439388
2493,149147.4752494886
2494,139077.95318511827
2495,59513.77420849097
2496,246012.980000498
2497,156585.26872344664
2498,96961.94757027226
2499,82404.93630717765
2500,93286.5288521715
2501,124219.79516712413
2502,132427.66693355492
2503,92354.37432348379
2504,259940.75854296493
2505,220909.04093326884
2506,273949.1283133256
2507,295310.7385109386
2508,273733.98603628716
2509,232513.83007665025
2510,224440.68338445434
2511,185730.78391191317
2512,216217.53782569175
2513,255211.2156228607
2514,290845.8324403316
2515,135621.0679690421
2516,174758.99098364264
2517,128035.30420441693
2518,138748.31996243633
2519,240294.6480386462
2520,218633.73926499323
2521,195400.17709997436
2522,226297.81160060503
2523,127910.73604737036
2524,124926.63799457508
2525,107584.72348620906
2526,150180.02817066852
2527,119905.67272543977
2528,118075.01101657143
2529,138302.59845622303
2530,115616.80860139709
2531,245296.6829250967
2532,228186.0121233582
2533,206857.22548508598
2534,257222.7469295226
2535,274023.26435684226
2536,241825.70844747056
2537,245955.5946440557
2538,195461.71596228192
2539,207482.12160048494
2540,188541.95191008248
2541,191690.7807739044
2542,167751.43439279636
2543,123621.83395315614
2544,122782.32248752005
2545,134454.69661244238
2546,144857.44683035254
2547,158295.22392198467
2548,157702.61301724147
2549,150413.11815917585
2550,667716.843086483
2551,145299.6664966431
2552,119907.78571837232
2553,59546.39024352236
2554,96476.46280769119
2555,106401.30416115397
2556,81255.70980969351
2557,105096.01195649989
2558,173398.76919960603
2559,129633.52457462414
2560,150505.1583942664
2561,151661.16455175728
2562,130244.30409938702
2563,128736.09656965779
2564,190405.90332926204
2565,138159.24429958384
2566,118316.36545994808
2567,119573.47504742071
2568,198009.43519583903
2569,207841.60198720405
2570,118537.53758181608
2571,159148.5986327075
2572,176374.65452886885
2573,229212.58689639252
2574,245722.25712887198
2575,157985.15006702207
2576,157934.99900252465
2577,200089.04954472743
2578,87913.95189738087
2579,26589.284300667
2580,106141.72250540089
2581,130744.11168732005
2582,159226.74081259617
2583,283969.86903551617
2584,185986.3642323662
2585,197549.7765035727
2586,225516.15037065186
2587,198119.6896216115
2588,126408.10609852523
2589,147964.26449168683
2590,237038.77291554003
2591,253043.35899444693
2592,225321.90591767547
2593,262849.85686131637
2594,195108.68022581236
2595,226643.09162528487
2596,324042.31189258746
2597,197675.56876243395
2598,288388.043136508
2599,291203.43660574616
2600,294373.36361305066
2601,136735.4545461503
2602,54117.7281621017
2603,72337.19723781059
2604,84965.84091051645
2605,54552.78876484651
2606,148592.52837830829
2607,218545.51842468441
2608,199073.3986845035
2609,176502.87332750438
2610,122784.90081513813
2611,118689.04783516261
2612,152234.404783261
2613,133430.39879104402
2614,104975.16062847734
2615,172533.5865117074
2616,161239.35913113877
2617,193057.50450330134
2618,271368.3119345391
2619,212097.04981633858
2620,175603.88603981165
2621,174561.80764143728
2622,186570.98449970316
2623,232973.98572883522
2624,310127.1366133471
2625,271531.94832455367
2626,179788.75320577295
2627,162991.70938840765
2628,405197.1019908679
2629,437067.3744909781
2630,345793.7146448919
2631,415227.45045790495
2632,373430.14990704786
2633,286939.0580817256
2634,373096.17461651564
2635,163640.04828699306
2636,176535.60073531675
2637,206913.08850752935
2638,267870.70478762407
2639,193267.51910029398
2640,156299.0295580069
2641,105833.9067031357
2642,189217.5492618496
2643,112888.13744335575
2644,118932.29663188034
2645,110172.00235497695
2646,97429.86034451821
2647,108910.33369580843
2648,133256.94171962305
2649,148442.67315405072
2650,130689.79208813724
2651,143635.47092179628
2652,356616.1437685946
2653,250214.00462090317
2654,250101.97669242253
2655,364418.6129267609
2656,319929.2725922151
2657,327489.03454790404
2658,283638.3426904562
2659,306815.0181729528
2660,340935.3667173253
2661,330908.1928241076
2662,349619.6636601635
2663,272757.04553309106
2664,276909.9073775115
2665,313727.06850867695
2666,287713.95856768615
2667,194453.0547189545
2668,201977.6860786965
2669,193203.7606458678
2670,286361.66526575177
2671,203764.03841754235
2672,208048.8202719018
2673,197664.0301993112
2674,200960.6567122219
2675,192254.43621072755
2676,212916.5415870354
2677,199309.62644882035
2678,258184.61150477012
2679,270003.3610697724
2680,281026.4910336931
2681,375700.7873111302
2682,308251.06056804536
2683,446030.3297638687
2684,312176.81204646756
2685,317122.647686739
2686,261783.99908917863
2687,273608.09024030785
2688,224361.00541243097
2689,221489.49710036186
2690,359803.4744633327
2691,195664.51417503576
2692,151692.18850326468
2693,212272.33388003637
2694,157138.35645598383
2695,210407.21772561432
2696,194803.48461840604
2697,181228.1335632226
2698,240812.1339587893
2699,182676.81048976746
2700,164008.85741277365
2701,161483.94090444036
2702,114548.1442961907
2703,135173.8997397928
2704,152092.34275697288
2705,95920.5729341947
2706,91855.83617412485
2707,133289.56648337422
2708,114263.18511713529
2709,120738.49378740229
2710,108518.27728660009
2711,351958.5027616434
2712,371567.9772658171
2713,168385.31323710713
2714,146879.90314323409
2715,182260.95528807607
2716,144469.80046231067
2717,177083.76322337403
2718,213414.07237297995
2719,167451.2924136524
2720,204180.1328917779
2721,130799.82524379343
2722,202914.39339696243
2723,177067.3656249307
2724,129886.00144169829
2725,115601.49654516671
2726,124912.1629879789
2727,183009.28879315336
2728,199683.2006259153
2729,137760.44987558736
2730,137995.463180935
2731,132542.00320487213
2732,132480.48727481556
2733,155268.62241269182
2734,161896.52826465108
